"order_id";"customer_id";"order_date";"order_year";"order_month";"yr_month";"store_name";"city";"state";"product_name";"brand_name";"category_name";"quantity";"list_price";"discount";"discount_pct";"gross_amount";"discount_amount";"net_amount"
329;274;"2016-07-24";2016;7;"2016-07";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.05;5.0;3599.98;179.999;3419.981
333;779;"2016-07-25";2016;7;"2016-07";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.05;5.0;3599.98;179.999;3419.981
358;1042;"2016-08-05";2016;8;"2016-08";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.05;5.0;3599.98;179.999;3419.981
373;337;"2016-08-16";2016;8;"2016-08";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.05;5.0;3599.98;179.999;3419.981
377;1355;"2016-08-17";2016;8;"2016-08";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.05;5.0;1799.99;89.9995;1709.9905
382;199;"2016-08-20";2016;8;"2016-08";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.1;10.0;1799.99;179.999;1619.991
384;410;"2016-08-20";2016;8;"2016-08";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.05;5.0;1799.99;89.9995;1709.9905
386;1362;"2016-08-20";2016;8;"2016-08";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.2;20.0;1799.99;359.998;1439.992
391;61;"2016-08-23";2016;8;"2016-08";"Rowlett Bikes";"Rowlett";"TX";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.07;7.0;1799.99;125.9993;1673.9907
398;447;"2016-08-29";2016;8;"2016-08";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.05;5.0;3599.98;179.999;3419.981
413;717;"2016-09-02";2016;9;"2016-09";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.05;5.0;3599.98;179.999;3419.981
423;1397;"2016-09-06";2016;9;"2016-09";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.05;5.0;3599.98;179.999;3419.981
430;272;"2016-09-11";2016;9;"2016-09";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.2;20.0;1799.99;359.998;1439.992
437;1085;"2016-09-16";2016;9;"2016-09";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.05;5.0;3599.98;179.999;3419.981
438;314;"2016-09-16";2016;9;"2016-09";"Rowlett Bikes";"Rowlett";"TX";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.05;5.0;3599.98;179.999;3419.981
447;808;"2016-09-20";2016;9;"2016-09";"Rowlett Bikes";"Rowlett";"TX";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.07;7.0;1799.99;125.9993;1673.9907
452;997;"2016-09-22";2016;9;"2016-09";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.1;10.0;1799.99;179.999;1619.991
461;853;"2016-09-26";2016;9;"2016-09";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.05;5.0;3599.98;179.999;3419.981
469;1089;"2016-09-29";2016;9;"2016-09";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.1;10.0;3599.98;359.998;3239.982
470;641;"2016-09-30";2016;9;"2016-09";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.2;20.0;3599.98;719.996;2879.984
484;421;"2016-10-06";2016;10;"2016-10";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.1;10.0;3599.98;359.998;3239.982
489;899;"2016-10-06";2016;10;"2016-10";"Rowlett Bikes";"Rowlett";"TX";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.1;10.0;3599.98;359.998;3239.982
501;977;"2016-10-11";2016;10;"2016-10";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.07;7.0;1799.99;125.9993;1673.9907
508;1359;"2016-10-15";2016;10;"2016-10";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.05;5.0;1799.99;89.9995;1709.9905
515;986;"2016-10-19";2016;10;"2016-10";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.07;7.0;1799.99;125.9993;1673.9907
526;1096;"2016-10-26";2016;10;"2016-10";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.1;10.0;1799.99;179.999;1619.991
546;470;"2016-11-09";2016;11;"2016-11";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.1;10.0;1799.99;179.999;1619.991
548;739;"2016-11-11";2016;11;"2016-11";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.1;10.0;1799.99;179.999;1619.991
555;212;"2016-11-13";2016;11;"2016-11";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.2;20.0;1799.99;359.998;1439.992
566;298;"2016-11-22";2016;11;"2016-11";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.1;10.0;1799.99;179.999;1619.991
578;819;"2016-11-27";2016;11;"2016-11";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.2;20.0;3599.98;719.996;2879.984
581;688;"2016-12-03";2016;12;"2016-12";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.07;7.0;3599.98;251.9986;3347.9814
584;1209;"2016-12-04";2016;12;"2016-12";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.07;7.0;3599.98;251.9986;3347.9814
590;990;"2016-12-06";2016;12;"2016-12";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.05;5.0;3599.98;179.999;3419.981
597;1121;"2016-12-08";2016;12;"2016-12";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.07;7.0;1799.99;125.9993;1673.9907
610;711;"2016-12-13";2016;12;"2016-12";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.1;10.0;1799.99;179.999;1619.991
623;678;"2016-12-24";2016;12;"2016-12";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.07;7.0;1799.99;125.9993;1673.9907
688;343;"2017-02-02";2017;2;"2017-02";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.1;10.0;1799.99;179.999;1619.991
769;946;"2017-03-09";2017;3;"2017-03";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.1;10.0;1799.99;179.999;1619.991
779;367;"2017-03-15";2017;3;"2017-03";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.2;20.0;1799.99;359.998;1439.992
971;1426;"2017-06-22";2017;6;"2017-06";"Rowlett Bikes";"Rowlett";"TX";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.05;5.0;3599.98;179.999;3419.981
1002;1418;"2017-07-14";2017;7;"2017-07";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.1;10.0;3599.98;359.998;3239.982
1012;620;"2017-07-18";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.07;7.0;1799.99;125.9993;1673.9907
1034;895;"2017-07-30";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.1;10.0;3599.98;359.998;3239.982
1040;1225;"2017-08-04";2017;8;"2017-08";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.05;5.0;3599.98;179.999;3419.981
1141;1076;"2017-09-22";2017;9;"2017-09";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.1;10.0;1799.99;179.999;1619.991
1164;1067;"2017-10-01";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.2;20.0;1799.99;359.998;1439.992
1227;702;"2017-11-04";2017;11;"2017-11";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.07;7.0;1799.99;125.9993;1673.9907
1260;1117;"2017-11-22";2017;11;"2017-11";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.1;10.0;1799.99;179.999;1619.991
1284;128;"2017-12-04";2017;12;"2017-12";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.05;5.0;1799.99;89.9995;1709.9905
1301;1088;"2017-12-16";2017;12;"2017-12";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";1;1799.99;0.2;20.0;1799.99;359.998;1439.992
1371;937;"2018-01-29";2018;1;"2018-01";"Baldwin Bikes";"Baldwin";"NY";"Trek Remedy 29 Carbon Frameset - 2016";"Trek";"Mountain Bikes";2;1799.99;0.2;20.0;3599.98;719.996;2879.984
658;1051;"2017-01-17";2017;1;"2017-01";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";1;999.99;0.05;5.0;999.99;49.9995;949.9905
660;383;"2017-01-18";2017;1;"2017-01";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";2;999.99;0.2;20.0;1999.98;399.996;1599.984
676;790;"2017-01-28";2017;1;"2017-01";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";1;999.99;0.2;20.0;999.99;199.998;799.992
731;910;"2017-02-25";2017;2;"2017-02";"Rowlett Bikes";"Rowlett";"TX";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";1;999.99;0.2;20.0;999.99;199.998;799.992
760;1104;"2017-03-07";2017;3;"2017-03";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";2;999.99;0.07;7.0;1999.98;139.9986;1859.9814
767;564;"2017-03-09";2017;3;"2017-03";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";1;999.99;0.07;7.0;999.99;69.9993;929.9907
783;1343;"2017-03-16";2017;3;"2017-03";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";1;999.99;0.1;10.0;999.99;99.999;899.991
799;607;"2017-03-27";2017;3;"2017-03";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";2;999.99;0.07;7.0;1999.98;139.9986;1859.9814
857;1402;"2017-04-24";2017;4;"2017-04";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";1;999.99;0.2;20.0;999.99;199.998;799.992
944;138;"2017-06-14";2017;6;"2017-06";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";2;999.99;0.07;7.0;1999.98;139.9986;1859.9814
990;706;"2017-07-04";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";1;999.99;0.1;10.0;999.99;99.999;899.991
1000;645;"2017-07-12";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";2;999.99;0.05;5.0;1999.98;99.999;1899.981
1058;782;"2017-08-13";2017;8;"2017-08";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";2;999.99;0.05;5.0;1999.98;99.999;1899.981
1082;1327;"2017-08-20";2017;8;"2017-08";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";2;999.99;0.2;20.0;1999.98;399.996;1599.984
1118;1023;"2017-09-08";2017;9;"2017-09";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";1;999.99;0.05;5.0;999.99;49.9995;949.9905
1150;1183;"2017-09-28";2017;9;"2017-09";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";1;999.99;0.05;5.0;999.99;49.9995;949.9905
1161;41;"2017-10-01";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";2;999.99;0.1;10.0;1999.98;199.998;1799.982
1167;900;"2017-10-04";2017;10;"2017-10";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";2;999.99;0.05;5.0;1999.98;99.999;1899.981
1206;222;"2017-10-26";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";1;999.99;0.2;20.0;999.99;199.998;799.992
1264;113;"2017-11-24";2017;11;"2017-11";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";2;999.99;0.2;20.0;1999.98;399.996;1599.984
1336;904;"2018-01-09";2018;1;"2018-01";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";2;999.99;0.2;20.0;1999.98;399.996;1599.984
1435;744;"2018-03-14";2018;3;"2018-03";"Baldwin Bikes";"Baldwin";"NY";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";1;999.99;0.2;20.0;999.99;199.998;799.992
1605;123;"2018-07-01";2018;7;"2018-07";"Rowlett Bikes";"Rowlett";"TX";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";1;999.99;0.07;7.0;999.99;69.9993;929.9907
1607;33;"2018-07-11";2018;7;"2018-07";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek X-Caliber 8 - 2017";"Trek";"Mountain Bikes";1;999.99;0.05;5.0;999.99;49.9995;949.9905
640;1093;"2017-01-06";2017;1;"2017-01";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.07;7.0;469.99;32.8993;437.0907
675;291;"2017-01-28";2017;1;"2017-01";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.2;20.0;469.99;93.998;375.992
780;592;"2017-03-15";2017;3;"2017-03";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.1;10.0;469.99;46.999;422.991
805;420;"2017-03-29";2017;3;"2017-03";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.07;7.0;469.99;32.8993;437.0907
873;829;"2017-05-03";2017;5;"2017-05";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";2;469.99;0.1;10.0;939.98;93.998;845.982
891;384;"2017-05-15";2017;5;"2017-05";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.05;5.0;469.99;23.4995;446.4905
947;278;"2017-06-15";2017;6;"2017-06";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.05;5.0;469.99;23.4995;446.4905
996;915;"2017-07-11";2017;7;"2017-07";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.05;5.0;469.99;23.4995;446.4905
1046;1134;"2017-08-07";2017;8;"2017-08";"Rowlett Bikes";"Rowlett";"TX";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.07;7.0;469.99;32.8993;437.0907
1080;1086;"2017-08-19";2017;8;"2017-08";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";2;469.99;0.2;20.0;939.98;187.996;751.984
1125;945;"2017-09-14";2017;9;"2017-09";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";2;469.99;0.07;7.0;939.98;65.7986;874.1814
1199;318;"2017-10-23";2017;10;"2017-10";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.05;5.0;469.99;23.4995;446.4905
1218;1017;"2017-10-30";2017;10;"2017-10";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.07;7.0;469.99;32.8993;437.0907
1224;544;"2017-11-03";2017;11;"2017-11";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.2;20.0;469.99;93.998;375.992
1230;1107;"2017-11-05";2017;11;"2017-11";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";2;469.99;0.1;10.0;939.98;93.998;845.982
1236;243;"2017-11-08";2017;11;"2017-11";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";2;469.99;0.05;5.0;939.98;46.999;892.981
1271;734;"2017-11-27";2017;11;"2017-11";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";2;469.99;0.07;7.0;939.98;65.7986;874.1814
1278;980;"2017-12-01";2017;12;"2017-12";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.1;10.0;469.99;46.999;422.991
1283;85;"2017-12-04";2017;12;"2017-12";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.1;10.0;469.99;46.999;422.991
1308;713;"2017-12-22";2017;12;"2017-12";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.07;7.0;469.99;32.8993;437.0907
1384;1126;"2018-02-08";2018;2;"2018-02";"Baldwin Bikes";"Baldwin";"NY";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.07;7.0;469.99;32.8993;437.0907
1548;170;"2018-04-17";2018;4;"2018-04";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Farley Alloy Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.1;10.0;469.99;46.999;422.991
708;660;"2017-02-10";2017;2;"2017-02";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Session DH 27.5 Carbon Frameset - 2017";"Trek";"Mountain Bikes";2;469.99;0.2;20.0;939.98;187.996;751.984
737;694;"2017-02-27";2017;2;"2017-02";"Baldwin Bikes";"Baldwin";"NY";"Trek Session DH 27.5 Carbon Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.2;20.0;469.99;93.998;375.992
799;607;"2017-03-27";2017;3;"2017-03";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Session DH 27.5 Carbon Frameset - 2017";"Trek";"Mountain Bikes";2;469.99;0.05;5.0;939.98;46.999;892.981
865;974;"2017-04-29";2017;4;"2017-04";"Baldwin Bikes";"Baldwin";"NY";"Trek Session DH 27.5 Carbon Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.05;5.0;469.99;23.4995;446.4905
945;167;"2017-06-14";2017;6;"2017-06";"Baldwin Bikes";"Baldwin";"NY";"Trek Session DH 27.5 Carbon Frameset - 2017";"Trek";"Mountain Bikes";2;469.99;0.05;5.0;939.98;46.999;892.981
991;751;"2017-07-06";2017;7;"2017-07";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Session DH 27.5 Carbon Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.2;20.0;469.99;93.998;375.992
1003;503;"2017-07-14";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Trek Session DH 27.5 Carbon Frameset - 2017";"Trek";"Mountain Bikes";2;469.99;0.05;5.0;939.98;46.999;892.981
1092;40;"2017-08-25";2017;8;"2017-08";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Session DH 27.5 Carbon Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.05;5.0;469.99;23.4995;446.4905
1239;1197;"2017-11-09";2017;11;"2017-11";"Baldwin Bikes";"Baldwin";"NY";"Trek Session DH 27.5 Carbon Frameset - 2017";"Trek";"Mountain Bikes";2;469.99;0.1;10.0;939.98;93.998;845.982
1321;217;"2017-12-30";2017;12;"2017-12";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Session DH 27.5 Carbon Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.1;10.0;469.99;46.999;422.991
1593;9;"2018-04-27";2018;4;"2018-04";"Baldwin Bikes";"Baldwin";"NY";"Trek Session DH 27.5 Carbon Frameset - 2017";"Trek";"Mountain Bikes";1;469.99;0.07;7.0;469.99;32.8993;437.0907
659;1391;"2017-01-17";2017;1;"2017-01";"Baldwin Bikes";"Baldwin";"NY";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";2;1499.99;0.07;7.0;2999.98;209.9986;2789.9814
666;770;"2017-01-21";2017;1;"2017-01";"Baldwin Bikes";"Baldwin";"NY";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";1;1499.99;0.05;5.0;1499.99;74.9995;1424.9905
682;614;"2017-01-29";2017;1;"2017-01";"Baldwin Bikes";"Baldwin";"NY";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";1;1499.99;0.2;20.0;1499.99;299.998;1199.992
694;58;"2017-02-05";2017;2;"2017-02";"Baldwin Bikes";"Baldwin";"NY";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";1;1499.99;0.05;5.0;1499.99;74.9995;1424.9905
710;295;"2017-02-13";2017;2;"2017-02";"Baldwin Bikes";"Baldwin";"NY";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";2;1499.99;0.2;20.0;2999.98;599.996;2399.984
775;968;"2017-03-12";2017;3;"2017-03";"Baldwin Bikes";"Baldwin";"NY";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";1;1499.99;0.07;7.0;1499.99;104.9993;1394.9907
792;479;"2017-03-22";2017;3;"2017-03";"Baldwin Bikes";"Baldwin";"NY";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";1;1499.99;0.2;20.0;1499.99;299.998;1199.992
920;966;"2017-05-30";2017;5;"2017-05";"Baldwin Bikes";"Baldwin";"NY";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";2;1499.99;0.07;7.0;2999.98;209.9986;2789.9814
976;1266;"2017-06-25";2017;6;"2017-06";"Rowlett Bikes";"Rowlett";"TX";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";1;1499.99;0.07;7.0;1499.99;104.9993;1394.9907
1025;1304;"2017-07-23";2017;7;"2017-07";"Baldwin Bikes";"Baldwin";"NY";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";1;1499.99;0.1;10.0;1499.99;149.999;1349.991
1140;1063;"2017-09-21";2017;9;"2017-09";"Rowlett Bikes";"Rowlett";"TX";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";2;1499.99;0.1;10.0;2999.98;299.998;2699.982
1147;1344;"2017-09-25";2017;9;"2017-09";"Baldwin Bikes";"Baldwin";"NY";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";2;1499.99;0.05;5.0;2999.98;149.999;2849.981
1212;213;"2017-10-27";2017;10;"2017-10";"Baldwin Bikes";"Baldwin";"NY";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";2;1499.99;0.05;5.0;2999.98;149.999;2849.981
1385;866;"2018-02-08";2018;2;"2018-02";"Rowlett Bikes";"Rowlett";"TX";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";2;1499.99;0.1;10.0;2999.98;299.998;2699.982
1466;738;"2018-03-26";2018;3;"2018-03";"Santa Cruz Bikes";"Santa Cruz";"CA";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";2;1499.99;0.05;5.0;2999.98;149.999;2849.981
1507;85;"2018-04-08";2018;4;"2018-04";"Baldwin Bikes";"Baldwin";"NY";"Trek Stache 5 - 2017";"Trek";"Mountain Bikes";2;1499.99;0.2;20.0;2999.98;599.996;2399.984
